,OBJECTID,INF_NOME,FREGUESIA,GlobalID,Type,longitude,latitude
110,112,Biblioteca da Faculdade de Direito Universidade Nova de Lisboa,Campolide,9410de63-5fd3-4f3c-b3cf-22f6efb11ded,Auditorium,-9.16043251020273,38.7327959874456
111,113,CIDAC - Centro de Informação e Documentação Amílcar Cabral,Avenidas Novas,00c44621-6f7d-4917-86a2-d229c2a0a2b4,Auditorium,-9.15129332209634,38.734474748728
112,114,Arquivo Municipal de Lisboa,Campolide,af957f07-5dae-4b7c-a5f7-c2d7fa690cd4,Auditorium,-9.17135486888728,38.7355332143655
113,115,Biblioteca do Instituto Superior Técnico,Areeiro,62ed4a68-cc6e-439a-8818-d332ec372d83,Auditorium,-9.13949745101906,38.7367847880959
114,116,Biblioteca do Instituto Nacional para a Reabilitação,Avenidas Novas,ae0b22fb-7956-4f9f-9020-fbc1ff67243f,Auditorium,-9.15098278613583,38.7369005466955
115,117,Biblioteca do Instituto Superior de Contabilidade e Administração de Lisboa,Avenidas Novas,b281a4b5-2be2-4504-8257-8f7a01f919ef,Auditorium,-9.14678915625357,38.7371982609284
116,118,Biblioteca da Comissão para a Cidadania e a Igualdade de Género,Avenidas Novas,2b107bc0-6e1b-4035-a24a-be2036e10e54,Auditorium,-9.14542796224815,38.7377235171086
117,119,Biblioteca da Comissão para a Cidadania e a Igualdade de Género,Avenidas Novas,95c7a1be-e4d6-4028-98e8-e21f25b704f4,Auditorium,-9.14543971738179,38.7377414301055
118,120,Biblioteca de Arte - Fundação Calouste Gulbenkian,Avenidas Novas,701f349b-ad97-48f0-bca0-c802e0f32286,Auditorium,-9.15361424653165,38.738202259068
119,121,Centro de Documentação do INE,Areeiro,89ad21be-051c-47c4-aaaf-feac4ba14a36,Auditorium,-9.13805645788157,38.7384439886744
120,122,Centro de Documentação e Informação da Secretaria-Geral Ministério da Educação,Avenidas Novas,ebee35e0-fe75-490a-ad2b-feb319c1c228,Auditorium,-9.14857083314116,38.7387992111191
121,123,Comissão Fulbright,Avenidas Novas,9134ec02-e751-4314-88df-e9aa374423fc,Auditorium,-9.14555310839834,38.7392537531417
122,124,Biblioteca do Instituto Português de Reumatologia,Avenidas Novas,b8448f3f-0f15-43a8-93a3-f82e24baf9fa,Auditorium,-9.15361825645941,38.7394447542701
