,id,title,price,num_rooms,total_area,latitude,longitude,extras,Typology,Extra_Rooms,Extra_Rooms_Flag,N_Rooms,Total_N_Rooms,Price,Area_m2,N_Extras,Extras_Flag,Latitude,Longitude,Com elevador,Com garagem,De luxo,Rés do chão,Último andar,Vista para mar,Piscina,Ajuda,Alcântara,Alvalade,Areeiro,Arroios,Avenidas Novas,Beato,Belém,Benfica,Campo de Ourique,Campolide,Carnide,Estrela,Lumiar,Marvila,Misericórdia,Olivais,Parque das Nações,Penha de França,Santa Clara,Santa Maria Maior,Santo António,São Domingos de Benfica,São Vicente,Apartamento,Casa,Duplex,Flat,Loft,Moradia,Palacete,Penthouse,Quinta,stations_within_1.5km,cultural_fac_within_1.5km,edu_within_1.5km
966,966,"Apartamento T2 na Rua Filipe da Mata, Avenidas Novas, Lisboa",339.000 €,2 quartos,Área bruta 75 m²,"38,74128","-9,16167",Rés do chão,T2,0,0,2,2,339000,75,1,1,38.74128,-9.16167,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,45.0,42.0
967,967,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,3 quartos,Área bruta 12 m²,"38,70912","-9,16602","Piscina, Com elevador, Com garagem",T3,0,0,3,3,985000,12,3,1,38.70912,-9.16602,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,44.0,28.0
972,972,"Apartamento T4 em Ajuda, Lisboa",850.000 €,4 quartos,Área útil 200 m²,"38,7028417","-9,1965708",Rés do chão,T4,0,0,4,4,850000,200,1,1,38.7028417,-9.1965708,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,38.0,30.0
973,973,"Apartamento T4 na Rua de São Domingos Lapa, Estrela, Lisboa",960.000 €,4 quartos,Área útil 180 m²,"38,70951","-9,16246",Com elevador,T4,0,0,4,4,960000,180,1,1,38.70951,-9.16246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,57.0,26.0
975,975,"Apartamento T1 em São Vicente, Lisboa",250.000 €,1 quarto,Área bruta 56 m²,"38,7207992977","-9,1242551454", ,T1,0,0,1,1,250000,56,0,0,38.7207992977,-9.1242551454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,42.0,23.0
976,976,"Apartamento T3 na Rua do Alecrim, Misericórdia, Lisboa",1.412.500 €,3 quartos,Área bruta 149 m²,"38,70706","-9,14357","Com elevador, Com garagem",T3,0,0,3,3,1412500,149,2,1,38.70706,-9.14357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,84.0,20.0
977,977,"Apartamento T3 na Rua Doutor Rafael Duque, Benfica, Lisboa",489.900 €,3 quartos,Área bruta 95 m²,"38,7534785","-9,1970569",Com elevador,T3,0,0,3,3,489900,95,1,1,38.7534785,-9.1970569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,13.0,21.0
979,979,"Apartamento T4 em Marvila, Lisboa",1.102.500 €,4 quartos,Área bruta 230 m²,"38,7447507927","-9,1175693564", ,T4,0,0,4,4,1102500,230,0,0,38.7447507927,-9.1175693564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,7.0,19.0
980,980,"Apartamento T1 na Rua David de Sousa, Areeiro, Lisboa",385.000 €,1 quarto,Área bruta 57 m²,"38,74383","-9,14203",Com elevador,T1,0,0,1,1,385000,57,1,1,38.74383,-9.14203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,44.0,46.0
981,981,"Apartamento T4 na Avenida 24 de Julho, Misericórdia, Lisboa",4.100.000 €,4 quartos,Área bruta 423 m²,"38,70677","-9,15055",De luxo,T4,0,0,4,4,4100000,423,1,1,38.70677,-9.15055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,76.0,21.0
982,982,"Apartamento T1 em Misericórdia, Lisboa",200.000 €,1 quarto,Área bruta 40 m²,"38,7101084","-9,149715", ,T1,0,0,1,1,200000,40,0,0,38.7101084,-9.149715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,97.0,29.0
983,983,"Apartamento T1 na Rua de São Ciro, Estrela, Lisboa",165.000 €,1 quarto,Área bruta 40 m²,"38,71225","-9,16162", ,T1,0,0,1,1,165000,40,0,0,38.71225,-9.16162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,63.0,29.0
984,984,"Duplex T2 em Calçada do Menino Deus, Santa Maria Maior, Lisboa",385.000 €,2 quartos,Área útil 55 m²,"38,71357","-9,13099", ,T2,0,0,2,2,385000,55,0,0,38.71357,-9.13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.0,69.0,24.0
986,986,"Apartamento T3 em Santa Clara, Lisboa",220.000 €,3 quartos,Área bruta 114 m²,"38,7899897872","-9,1549510366",Com elevador,T3,0,0,3,3,220000,114,1,1,38.7899897872,-9.1549510366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,7.0
990,990,"Apartamento T1 na Rua de Santa Marta, Santo António, Lisboa",310.000 €,1 quarto,Área bruta 45 m²,"38,72717","-9,14769",Com elevador,T1,0,0,1,1,310000,45,1,1,38.72717,-9.14769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.0,80.0,36.0
991,991,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 63 m²,"38,7178245","-9,1225052", ,T2,0,0,2,2,399900,63,0,0,38.7178245,-9.1225052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0,35.0,17.0
993,993,"Apartamento T1 em Calçada do Menino Deus, Santa Maria Maior, Lisboa",215.000 €,1 quarto,Área útil 30 m²,"38,71357","-9,13099", ,T1,0,0,1,1,215000,30,0,0,38.71357,-9.13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,69.0,24.0
994,994,"Apartamento T4 Triplex na Avenida Casal Ribeiro, Arroios, Lisboa",950.000 €,4 quartos,Área bruta 150 m²,"38,73229","-9,14209",Com elevador,T4,0,0,4,4,950000,150,1,1,38.73229,-9.14209,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,59.0,36.0
995,995,"Apartamento T3 em São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área útil 67 m²,"38,74445","-9,17845", ,T3,0,0,3,3,235000,67,0,0,38.74445,-9.17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,22.0
996,996,"Apartamento T2 em Santo António, Lisboa",750.000 €,2 quartos,Área bruta 88 m²,"38,7275","-9,14569",Com elevador,T2,0,0,2,2,750000,88,1,1,38.7275,-9.14569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17.0,82.0,35.0
997,997,"Apartamento T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,3 quartos,Área bruta 72 m²,"38,7469","-9,16871", ,T3,0,0,3,3,419900,72,0,0,38.7469,-9.16871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.0,31.0,44.0
1001,1001,"Apartamento T1 em Calçada de Santa Apolónia, São Vicente, Lisboa",210.000 €,1 quarto,Área bruta 38 m²,"38,71746","-9,11956", ,T1,0,0,1,1,210000,38,0,0,38.71746,-9.11956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,32.0,13.0
1003,1003,"Apartamento T3 em Campo de Ourique, Lisboa",1.595.000 €,3 quartos,Área útil 230 m²,"38,7224162","-9,1610652","Com elevador, Com garagem",T3,0,0,3,3,1595000,230,2,1,38.7224162,-9.1610652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,57.0,29.0
1004,1004,"Apartamento T2 em Misericórdia, Lisboa",280.000 €,2 quartos,Área bruta 40 m²,"38,713214","-9,146674", ,T2,0,0,2,2,280000,40,0,0,38.713214,-9.146674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,109.0,32.0
1005,1005,"Apartamento T3 em São Vicente, Lisboa",490.000 €,3 quartos,Área bruta 110 m²,"38,7168344","-9,1202542", ,T3,0,0,3,3,490000,110,0,0,38.7168344,-9.1202542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,32.0,14.0
1006,1006,"Apartamento T3 em São Vicente, Lisboa",364.000 €,3 quartos,Área bruta 100 m²,"38,7173306","-9,1289087",Rés do chão,T3,0,0,3,3,364000,100,1,1,38.7173306,-9.1289087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10.0,61.0,31.0
1007,1007,"Apartamento T1 Duplex em Misericórdia, Lisboa",940.000 €,1 quarto,Área bruta 148 m²,"38,7111501","-9,1490905",Com elevador,T1,0,0,1,1,940000,148,1,1,38.7111501,-9.1490905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,102.0,32.0
1008,1008,"Apartamento T1 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",570.000 €,1 quarto,Área bruta 58 m²,"38,74006","-9,14737",Com elevador,T1,0,0,1,1,570000,58,1,1,38.74006,-9.14737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,51.0,39.0
1012,1012,"Apartamento T1 em Praça do Chile, Arroios, Lisboa",380.000 €,1 quarto,Área bruta 48 m²,"38,73341","-9,13456",Com elevador,T1,0,0,1,1,380000,48,1,1,38.73341,-9.13456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,41.0,31.0
1015,1015,"Apartamento T2 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 70 m²,"38,73931","-9,16344","Rés do chão, Com elevador",T2,0,0,2,2,498000,70,2,1,38.73931,-9.16344,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.0,33.0,37.0
1016,1016,"Apartamento T3 em Arroios, Lisboa",399.000 €,3 quartos,Área útil 113 m²,"38,72332","-9,132392", ,T3,0,0,3,3,399000,113,0,0,38.72332,-9.132392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,67.0,33.0
1021,1021,"Apartamento T3 em Areeiro, Lisboa",670.000 €,3 quartos,Área bruta 150 m²,"38,74368","-9,12793",Com garagem,T3,0,0,3,3,670000,150,1,1,38.74368,-9.12793,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,14.0,24.0
1022,1022,"Apartamento T3 na Rua Doutor João de Barros, Benfica, Lisboa",399.900 €,3 quartos,Área bruta 80 m²,"38,75387","-9,1995",Com elevador,T3,0,0,3,3,399900,80,1,1,38.75387,-9.1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,9.0,19.0
1024,1024,"Apartamento T3 em Misericórdia, Lisboa",684.370 €,3 quartos,Área útil 84 m²,"38,7112","-9,14909",Rés do chão,T3,0,0,3,3,684370,84,1,1,38.7112,-9.14909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,103.0,32.0
1028,1028,"Apartamento T2+1 em Arroios, Lisboa",350.000 €,2 quartos,Área útil 73 m²,"38,72332","-9,132392", ,T2+1,1,1,2,3,350000,73,0,0,38.72332,-9.132392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,67.0,33.0
1030,1030,"Apartamento T3 na Rua Adães Bermudes, Marvila, Lisboa",230.000 €,3 quartos,Área bruta 73 m²,"38,75574","-9,12089",Com elevador,T3,0,0,3,3,230000,73,1,1,38.75574,-9.12089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,8.0,27.0
1032,1032,"Apartamento T4 em Calçada das Necessidades, Estrela, Lisboa",750.000 €,4 quartos,Área bruta 135 m²,"38,70916","-9,16746",Com elevador,T4,0,0,4,4,750000,135,1,1,38.70916,-9.16746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,41.0,27.0
1033,1033,"Apartamento T1 em Calçada da Estrela, Estrela, Lisboa",279.500 €,1 quarto,Área bruta 43 m²,"38,71262","-9,15703", ,T1,0,0,1,1,279500,43,0,0,38.71262,-9.15703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,88.0,29.0
1034,1034,"Apartamento T4 em Areeiro, Lisboa",855.000 €,4 quartos,Área bruta 220 m²,"38,743249","-9,141576", ,T4,0,0,4,4,855000,220,0,0,38.743249,-9.141576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,45.0,44.0
1035,1035,"Apartamento T1 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",341.000 €,1 quarto,Área bruta 43 m²,"38,73931","-9,16344",Com elevador,T1,0,0,1,1,341000,43,1,1,38.73931,-9.16344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.0,33.0,37.0
1036,1036,"Apartamento T2 na Rua de São João da Mata, Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 118 m²,"38,7094499","-9,1599061",Com elevador,T2,0,0,2,2,1180000,118,1,1,38.7094499,-9.1599061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,60.0,27.0
1037,1037,"Apartamento T3 na Avenida da República, Avenidas Novas, Lisboa",1.950.000 €,3 quartos,Área bruta 225 m²,"38,74368","-9,14768","Com elevador, Com garagem",T3,0,0,3,3,1950000,225,2,1,38.74368,-9.14768,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,52.0,43.0
1039,1039,"Apartamento T3 em Travessa da Escola Araújo, Arroios, Lisboa",555.000 €,3 quartos,Área bruta 104 m²,"38,72963","-9,14003",Com elevador,T3,0,0,3,3,555000,104,1,1,38.72963,-9.14003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,62.0,33.0
1040,1040,"Apartamento T1 em Belém, Lisboa",1.100.000 €,1 quarto,Área bruta 78 m²,"38,6973611527","-9,1988587577","Vista para mar, Com elevador",T1,0,0,1,1,1100000,78,2,1,38.6973611527,-9.1988587577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,33.0,20.0
1041,1041,"Apartamento T2 na Rua Nova do Loureiro, Misericórdia, Lisboa",700.500 €,2 quartos,Área bruta 77 m²,"38,7136919","-9,1467787", ,T2,0,0,2,2,700500,77,0,0,38.7136919,-9.1467787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,108.0,33.0
1042,1042,"Apartamento T1 em São Vicente, Lisboa",270.000 €,1 quarto,Área bruta 50 m²,"38,7140547","-9,1253404",Rés do chão,T1,0,0,1,1,270000,50,1,1,38.7140547,-9.1253404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.0,46.0,21.0
1044,1044,"Apartamento T2 na Rua Nova do Loureiro, Misericórdia, Lisboa",730.200 €,2 quartos,Área bruta 77 m²,"38,7124245","-9,146667528", ,T2,0,0,2,2,730200,77,0,0,38.7124245,-9.146667528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,108.0,32.0
1046,1046,"Apartamento T4 em São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área útil 74 m²,"38,74445","-9,17845", ,T4,0,0,4,4,255000,74,0,0,38.74445,-9.17845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,16.0,22.0
1047,1047,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 254 m²,"38,6979942","-9,208573","De luxo, Com garagem",T3,0,0,3,3,2500000,254,2,1,38.6979942,-9.208573,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.0,27.0
1048,1048,"Apartamento T4 na Avenida 5 de Outubro, Avenidas Novas, Lisboa",650.000 €,4 quartos,Área útil 140 m²,"38,7364","-9,14742",Com elevador,T4,0,0,4,4,650000,140,1,1,38.7364,-9.14742,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,55.0,36.0
1052,1052,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",490.000 €,1 quarto,Área bruta 56 m²,"38,70912","-9,16602","Piscina, Com elevador",T1,0,0,1,1,490000,56,2,1,38.70912,-9.16602,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,44.0,28.0
1055,1055,"Apartamento T4 em São Domingos de Benfica, Lisboa",365.000 €,4 quartos,Área bruta 96 m²,"38,7443599","-9,1747119",Com elevador,T4,0,0,4,4,365000,96,1,1,38.7443599,-9.1747119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.0,17.0,22.0
1056,1056,"Apartamento T1 na Rua da Atalaia, Misericórdia, Lisboa",270.000 €,1 quarto,Área bruta 35 m²,"38,7119635","-9,1448633", ,T1,0,0,1,1,270000,35,0,0,38.7119635,-9.1448633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,109.0,31.0
1058,1058,"Apartamento T1 em Campolide, Lisboa",750.000 €,1 quarto,Área útil 59 m²,"38,7371720224","-9,1687881947","Com elevador, Com garagem",T1,0,0,1,1,750000,59,2,1,38.7371720224,-9.1687881947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,21.0,26.0
1060,1060,"Apartamento T3+3 em Arroios, Lisboa",550.000 €,3 quartos,Área útil 140 m²,"38,72312","-9,13431", ,T3+3,3,1,3,6,550000,140,0,0,38.72312,-9.13431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,77.0,32.0
1061,1061,"Apartamento T1 em Parque das Nações, Lisboa",675.000 €,1 quarto,Área útil 89 m²,"38,7743683","-9,0975919", ,T1,0,0,1,1,675000,89,0,0,38.7743683,-9.0975919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,8.0
1063,1063,"Apartamento T2 em São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 82 m²,"38,73931","-9,16344","Rés do chão, Com elevador",T2,0,0,2,2,498000,82,2,1,38.73931,-9.16344,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.0,33.0,37.0
1065,1065,"Apartamento T5 Triplex na Rua Joaquim Casimiro, Estrela, Lisboa",695.000 €,5 quartos,Área bruta 130 m²,"38,70519","-9,16737",Rés do chão,T5,0,0,5,5,695000,130,1,1,38.70519,-9.16737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,34.0,23.0
1066,1066,"Apartamento T1 em Largo das Olarias, Santa Maria Maior, Lisboa",138.000 €,1 quarto,Área bruta 30 m²,"38,71667","-9,13336", ,T1,0,0,1,1,138000,30,0,0,38.71667,-9.13336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10.0,90.0,29.0
1070,1070,"Apartamento T2 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",685.000 €,2 quartos,Área bruta 113 m²,"38,73221","-9,13286", ,T2,0,0,2,2,685000,113,0,0,38.73221,-9.13286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,38.0,31.0
1077,1077,"Apartamento T4 na Avenida Casal Ribeiro, Arroios, Lisboa",850.000 €,4 quartos,Área bruta 133 m²,"38,7325588","-9,1428531",Com elevador,T4,0,0,4,4,850000,133,1,1,38.7325588,-9.1428531,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,59.0,37.0
1078,1078,"Apartamento T2 em Campolide, Lisboa",825.000 €,2 quartos,Área bruta 91 m²,"38,7252922","-9,1605018","Com elevador, Com garagem",T2,0,0,2,2,825000,91,2,1,38.7252922,-9.1605018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,55.0,27.0
1080,1080,"Apartamento T4 na Avenida da República, Avenidas Novas, Lisboa",3.100.000 €,4 quartos,Área bruta 346 m²,"38,74368","-9,14768","De luxo, Com elevador, Com garagem",T4,0,0,4,4,3100000,346,3,1,38.74368,-9.14768,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,52.0,43.0
1081,1081,"Apartamento T3 na Rua Alexandre Braga, Arroios, Lisboa",535.000 €,3 quartos,Área bruta 113 m²,"38,73073","-9,13894","Rés do chão, Com elevador",T3,0,0,3,3,535000,113,2,1,38.73073,-9.13894,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.0,60.0,33.0
1083,1083,"Apartamento T1+1 em Travessa das Amoreiras a Arroios, Arroios, Lisboa",340.000 €,1 quarto,Área bruta 50 m²,"38,7335621477","-9,1358890513", ,T1+1,1,1,1,2,340000,50,0,0,38.7335621477,-9.1358890513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,42.0,31.0
1085,1085,"Apartamento T1 em Santa Maria Maior, Lisboa",700.000 €,1 quarto,Área bruta 68 m²,"38,7149327764","-9,1414833069",Com elevador,T1,0,0,1,1,700000,68,1,1,38.7149327764,-9.1414833069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13.0,114.0,31.0
1086,1086,"Apartamento T1 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",380.000 €,1 quarto,Área bruta 54 m²,"38,73221","-9,13286", ,T1,0,0,1,1,380000,54,0,0,38.73221,-9.13286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,38.0,31.0
