,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
696,696,"Moradia T8 Duplex na Avenida Almirante Gago Coutinho, Alvalade, Lisboa",2.450.000 €,8 quartos,Área bruta 634 m²,"38,75528","-9,12999",Alvalade,"De luxo, Piscina, Com garagem"
697,697,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,Com elevador
698,698,"Apartamento T5 na Rua António Pereira Carrilho, Arroios, Lisboa",650.000 €,5 quartos,Área bruta 133 m²,"38,734305666","-9,1359955072",Arroios,Com elevador
699,699,"Apartamento T3 em Estrela, Lisboa",995.000 €,3 quartos,Área bruta 130 m²,"38,70627","-9,16753",Estrela, 
700,700,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
701,701,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71779","-9,12244",São Vicente, 
702,702,"Apartamento T2+1 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 76 m²,"38,74657","-9,17989",São Domingos de Benfica, 
703,703,"Apartamento T2 em Campo de Ourique, Lisboa",400.000 €,2 quartos,Área bruta 88 m²,"38,719224","-9,1663869193",Campo de Ourique, 
704,704,"Apartamento T5 na Rua Canto da Maya, Campolide, Lisboa",4.200.000 €,5 quartos,Área útil 318 m²,"38,7388","-9,16836",Campolide,"De luxo, Piscina, Rés do chão"
705,705,"Apartamento T2 na Rua de Santo António da Glória, Santo António, Lisboa",575.000 €,2 quartos,Área bruta 80 m²,"38,7165958","-9,1446463",Santo António,Com elevador
706,706,"Apartamento T0 na Avenida Casal Ribeiro, Arroios, Lisboa",380.000 €,Área bruta 51 m²,C.E.: A,"38,73252","-9,14237",Arroios,"Rés do chão, Com elevador, Com garagem"
707,707,"Moradia T3 na Rua de São Boaventura, Misericórdia, Lisboa",780.000 €,3 quartos,Área bruta 110 m²,"38,71456","-9,14629",Misericórdia, 
708,708,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área útil 48 m²,"38,74487","-9,17992",São Domingos de Benfica, 
709,709,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",915.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
710,710,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",430.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,Com elevador
711,711,"Apartamento T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,3 quartos,Área útil 80 m²,"38,74677","-9,169",São Domingos de Benfica, 
712,712,"Apartamento T3+1 na Rua de São Félix, Estrela, Lisboa",890.000 €,3 quartos,Área bruta 123 m²,"38,70884","-9,16086",Estrela,Com garagem
713,713,"Apartamento T1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,1 quarto,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
714,714,"Palacete T7 na Rua Cecílio de Sousa, Misericórdia, Lisboa",5.800.000 €,7 quartos,Área bruta 685 m²,"38,71538","-9,14998",Misericórdia,"De luxo, Piscina, Com elevador"
715,715,"Apartamento T1 em Arroios, Lisboa",427.000 €,1 quarto,Área bruta 68 m²,"38,7316458","-9,1375968",Arroios,Com elevador
716,716,"Apartamento T1 em Calçada de Santo Amaro, Alcântara, Lisboa",550.000 €,1 quarto,Área bruta 72 m²,"38,70294","-9,18567",Alcântara, 
717,717,"Apartamento T2 na Rua Almeida e Sousa, Campo de Ourique, Lisboa",580.000 €,2 quartos,Área bruta 131 m²,"38,71728","-9,1682",Campo de Ourique, 
718,718,"Apartamento T0+1 em Alcântara, Lisboa",400.000 €,Área bruta 78 m²,C.E.: B,"38,7029384","-9,1856746",Alcântara,"Rés do chão, Com elevador"
719,719,"Apartamento T2 em Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
720,720,"Apartamento T2 em Arroios, Lisboa",650.000 €,2 quartos,Área bruta 89 m²,"38,7266252","-9,1362894",Arroios,"Com elevador, Com garagem"
721,721,"Apartamento T2 em Campolide, Lisboa",675.000 €,2 quartos,Área bruta 127 m²,"38,72797","-9,1628",Campolide, 
722,722,"Apartamento T3 em Benfica, Lisboa",489.900 €,3 quartos,Área bruta 105 m²,"38,7472436","-9,2061236",Benfica,Com elevador
723,723,"Apartamento T1 em Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela, 
724,724,"Apartamento T2 em Campo de Ourique, Lisboa",660.000 €,2 quartos,Área bruta 88 m²,"38,716594","-9,165293",Campo de Ourique,Com elevador
725,725,"Duplex T2 em Paço da Rainha, Arroios, Lisboa",880.000 €,2 quartos,Área bruta 135 m²,"38,7231083","-9,1379312",Arroios,"Piscina, Com elevador, Com garagem"
726,726,"Apartamento T1 na Rua Canto da Maya, Campolide, Lisboa",550.000 €,1 quarto,Área bruta 63 m²,"38,7373789756","-9,1683963189",Campolide,"Com elevador, Com garagem"
727,727,"Apartamento T3 em Santa Maria Maior, Lisboa",425.000 €,3 quartos,Área bruta 132 m²,"38,7146900065","-9,1341689229",Santa Maria Maior, 
728,728,"Apartamento T2 na Avenida de Madrid, Areeiro, Lisboa",860.000 €,2 quartos,Área bruta 127 m²,"38,7435997","-9,1348541",Areeiro,Com elevador
729,729,"Apartamento T2 na Avenida Praia da Vitória, Arroios, Lisboa",865.000 €,2 quartos,Área bruta 116 m²,"38,73382","-9,14371",Arroios, 
730,730,"Apartamento T1 em Benfica, Lisboa",279.900 €,1 quarto,Área bruta 42 m²,"38,7513188389","-9,2031721016",Benfica,"Com elevador, Com garagem"
731,731,"Apartamento T4 em Calçada da Cruz da Pedra, Penha de França, Lisboa",2.250.000 €,4 quartos,Área bruta 315 m²,"38,72183","-9,11607",Penha de França,"De luxo, Piscina, Com elevador, Com garagem"
732,732,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",750.000 €,2 quartos,Área bruta 113 m²,"38,7160226","-9,1437159",Santo António,Com elevador
733,733,"Apartamento T2 na Rua da Beneficência, Avenidas Novas, Lisboa",266.000 €,2 quartos,Área bruta 80 m²,"38,74469","-9,15834",Avenidas Novas, 
734,734,"Apartamento T1 em Travessa Fábrica das Sedas, Santo António, Lisboa",620.000 €,1 quarto,Área útil 67 m²,"38,72198","-9,15463",Santo António,Com elevador
735,735,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",840.000 €,2 quartos,Área bruta 167 m²,"38,70627","-9,16753",Estrela,Com elevador
736,736,"Apartamento T2 em Largo de Santo António da Sé, Santa Maria Maior, Lisboa",790.000 €,2 quartos,Área bruta 72 m²,"38,70998","-9,13432",Santa Maria Maior, 
737,737,"Apartamento T2 na Rua Angelina Vidal, Penha de França, Lisboa",299.900 €,2 quartos,Área bruta 80 m²,"38,72301","-9,13139",Penha de França, 
738,738,"Apartamento T3 em Arroios, Lisboa",810.000 €,3 quartos,Área bruta 131 m²,"38,7266252","-9,1362894",Arroios,"Com elevador, Com garagem"
739,739,"Apartamento T2 na Rua da Glória, Santo António, Lisboa",995.000 €,2 quartos,Área bruta 109 m²,"38,7163","-9,14358",Santo António,Rés do chão
740,740,"Apartamento T4 em Parque das Nações, Lisboa",3.300.000 €,4 quartos,Área bruta 244 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Com elevador"
741,741,"Apartamento T2 em Calçada da Memória, Ajuda, Lisboa",540.000 €,2 quartos,Área bruta 90 m²,"38,7039947561","-9,2020046711",Ajuda,Rés do chão
742,742,"Apartamento T4 em Santo António, Lisboa",549.900 €,4 quartos,Área bruta 121 m²,"38,7253465767","-9,1441903055",Santo António,Com elevador
743,743,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",845.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
744,744,"Apartamento T3 em Campolide, Lisboa",1.595.000 €,3 quartos,Área bruta 230 m²,"38,7265511","-9,1615645",Campolide,"Com elevador, Com garagem"
745,745,"Apartamento T2 na Rua de São Julião, Santa Maria Maior, Lisboa",490.000 €,2 quartos,Área bruta 89 m²,"38,70971","-9,13532",Santa Maria Maior, 
746,746,"Apartamento T2 em Estrela, Lisboa",850.000 €,2 quartos,Área bruta 99 m²,"38,7060583","-9,1594081",Estrela,"Com elevador, Com garagem"
747,747,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área útil 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
748,748,"Apartamento na Rua Dom Jorge da Costa, Belém, Lisboa",1.400.000 €,C.E.: A+,Unknown,"38,7107","-9,20792",Belém, 
749,749,"Moradia T4 em São Vicente, Lisboa",430.000 €,4 quartos,Área bruta 172 m²,"38,71953","-9,12084",São Vicente,Com garagem
750,750,"Estúdio T0 em Alcântara, Lisboa",305.000 €,Área bruta 39 m²,C.E.: B,"38,7029384","-9,1856746",Alcântara,Com elevador
751,751,"Apartamento T2 em Travessa da Horta Navia, Estrela, Lisboa",590.000 €,2 quartos,Área bruta 93 m²,"38,7097","-9,17223",Estrela,Com elevador
752,752,"Apartamento T4 na Rua Professor Moisés Amzalak, Lumiar, Lisboa",870.000 €,4 quartos,Área bruta 230 m²,"38,76375","-9,17569",Lumiar,"Com elevador, Com garagem"
753,753,"Apartamento em Penha de França, Lisboa",224.000 €,Área bruta 70 m²,C.E.: E,"38,72544","-9,12749",Penha de França, 
754,754,"Apartamento na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",980.000 €,Área bruta 320 m²,C.E.: Propriedade isenta,"38,74445","-9,17845",São Domingos de Benfica, 
755,755,"Flat T2 na Avenida Óscar Monteiro Torres, Areeiro, Lisboa",510.000 €,2 quartos,Área bruta 90 m²,"38,74354","-9,14025",Areeiro,Com elevador
756,756,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 80 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
757,757,"Apartamento T2 Duplex na Avenida de Madrid, Areeiro, Lisboa",1.325.000 €,2 quartos,Área bruta 196 m²,"38,7435997","-9,1348541",Areeiro,Com elevador
758,758,"Apartamento T2 em Santa Maria Maior, Lisboa",640.000 €,2 quartos,Área bruta 94 m²,"38,7092227","-9,1371124",Santa Maria Maior, 
759,759,"Apartamento T2 em Largo do Casal Vistoso, Areeiro, Lisboa",485.000 €,2 quartos,Área bruta 105 m²,"38,74289","-9,13151",Areeiro,"Com elevador, Com garagem"
760,760,"Apartamento T1 na Rua B do Pual, Lumiar, Lisboa",400.000 €,1 quarto,Área bruta 65 m²,"38,7763688819","-9,1569328308",Lumiar,Com elevador
761,761,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
762,762,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área útil 41 m²,"38,75396","-9,20066",Benfica, 
763,763,"Apartamento T3 em Estrela, Lisboa",1.500.000 €,3 quartos,Área bruta 139 m²,"38,7060583","-9,1594081",Estrela,"Com elevador, Com garagem"
764,764,"Apartamento T5 em Avenidas Novas, Lisboa",755.000 €,5 quartos,Área bruta 164 m²,"38,736777","-9,15082",Avenidas Novas,Com elevador
765,765,"Apartamento T4 em Passeio do Báltico, Parque das Nações, Lisboa",795.000 €,4 quartos,Área bruta 180 m²,"38,765919553","-9,0987117405",Parque das Nações,"Com elevador, Com garagem"
766,766,"Apartamento T5 em Azinhaga das Travessas, Lumiar, Lisboa",1.390.000 €,5 quartos,Área bruta 509 m²,"38,77265","-9,17185",Lumiar,"Com elevador, Com garagem"
767,767,"Duplex T3 Duplex em Travessa Henrique Cardoso, Alvalade, Lisboa",698.000 €,3 quartos,Área bruta 145 m²,"38,74574","-9,14256",Alvalade, 
768,768,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 80 m²,"38,74657","-9,17989",São Domingos de Benfica, 
769,769,"Apartamento T3 em Estrela, Lisboa",995.000 €,3 quartos,Área bruta 131 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
770,770,"Apartamento T1 em Estrela, Lisboa",410.000 €,1 quarto,Área bruta 56 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
771,771,"Apartamento T1 em Travessa do Fala-Só, Santo António, Lisboa",650.000 €,1 quarto,Área bruta 69 m²,"38,7160226","-9,1437159",Santo António,Com elevador
772,772,"Penthouse T3 na Rua Camilo Castelo Branco, Santo António, Lisboa",2.800.000 €,3 quartos,Área útil 233 m²,"38,72491","-9,14772",Santo António,"De luxo, Com garagem"
773,773,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",995.000 €,3 quartos,Área bruta 154 m²,"38,7197221","-9,1368962",Arroios,Com elevador
774,774,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",780.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
775,775,"Apartamento T1 em Benfica, Lisboa",279.900 €,1 quarto,C.E.: D,"38,75171","-9,2009",Benfica, 
776,776,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,75171","-9,2009",Benfica, 
777,777,"Apartamento T2 em Estrada de Benfica, Benfica, Lisboa",299.500 €,2 quartos,Área bruta 70 m²,"38,75237","-9,20599",Benfica, 
778,778,"Apartamento na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,C.E.: Avaliação em curso,Unknown,"38,74657","-9,17989",São Domingos de Benfica, 
779,779,"Apartamento T3 em Arroios, Lisboa",400.000 €,3 quartos,Área bruta 90 m²,"38,7269857","-9,133722",Arroios, 
780,780,"Apartamento T3 na Rua dos Lagares D'El-Rei, Alvalade, Lisboa",740.000 €,3 quartos,Área bruta 180 m²,"38,74743","-9,13407",Alvalade,"Com elevador, Com garagem"
781,781,"Apartamento T4 em Arroios, Lisboa",535.000 €,4 quartos,Área bruta 106 m²,"38,732374","-9,139619",Arroios, 
782,782,"Apartamento T3 na Rua Vieira Portuense, Belém, Lisboa",510.000 €,3 quartos,Área bruta 88 m²,"38,69697","-9,20259",Belém, 
783,783,"Apartamento T3 na Rua Helena Vaz da Silva, Lumiar, Lisboa",485.000 €,3 quartos,Área bruta 138 m²,"38,77316","-9,15284",Lumiar,"Com elevador, Com garagem"
784,784,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",510.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,Com elevador
785,785,"Apartamento T4 em Calçada da Quintinha, Campolide, Lisboa",1.367.000 €,4 quartos,Área bruta 181 m²,"38,72582","-9,16885",Campolide,Com elevador
786,786,"Apartamento T1 em Avenidas Novas, Lisboa",700.000 €,1 quarto,Área bruta 120 m²,"38,72985","-9,151367",Avenidas Novas,Com garagem
787,787,"Apartamento T1+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,1 quarto,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
788,788,"Apartamento T3 em Marvila, Lisboa",217.500 €,3 quartos,Área bruta 77 m²,"38,74761","-9,11301",Marvila,Com elevador
789,789,"Moradia T5 em Alvalade, Lisboa",760.000 €,5 quartos,Área bruta 221 m²,"38,7463374","-9,1342398",Alvalade, 
790,790,"Apartamento T2 em Estrela, Lisboa",815.000 €,2 quartos,Área bruta 144 m²,"38,707898","-9,1660981",Estrela, 
791,791,"Apartamento T4 em Santa Maria Maior, Lisboa",1.000.000 €,4 quartos,Área bruta 130 m²,"38,710599","-9,137421",Santa Maria Maior,Com elevador
792,792,"Apartamento T2 em Campo de Ourique, Lisboa",680.000 €,2 quartos,Área bruta 100 m²,"38,716594","-9,165293",Campo de Ourique, 
793,793,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",995.000 €,3 quartos,Área bruta 131 m²,"38,70627","-9,16753",Estrela,Com elevador
794,794,"Apartamento T1+1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,1 quarto,Área bruta 64 m²,"38,74677","-9,169",São Domingos de Benfica, 
795,795,"Apartamento T2+1 em Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela, 
796,796,"Apartamento T2 em São Vicente, Lisboa",299.000 €,2 quartos,Área útil 71 m²,"38,71917","-9,12169",São Vicente, 
797,797,"Apartamento T3 na Rua Engenheiro Paulo de Barros, Benfica, Lisboa",489.900 €,3 quartos,Área útil 79 m²,"38,74717","-9,2062",Benfica, 
798,798,"Apartamento T2 em Travessa da Horta Navia, Estrela, Lisboa",750.000 €,2 quartos,Área bruta 95 m²,"38,7097","-9,17223",Estrela,Com elevador
799,799,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",289.900 €,1 quarto,Área útil 45 m²,"38,74487","-9,17992",São Domingos de Benfica,"Com elevador, Com garagem"
800,800,"Apartamento T1 em Praça Restauradores, Santa Maria Maior, Lisboa",650.000 €,1 quarto,Área bruta 102 m²,"38,71499","-9,14169",Santa Maria Maior, 
801,801,"Apartamento T1 em Campolide, Lisboa",449.000 €,1 quarto,Área bruta 66 m²,"38,737858","-9,16764",Campolide, 
802,802,"Apartamento T2 na Rua Cidade de Nova Lisboa, Olivais, Lisboa",320.000 €,2 quartos,Área bruta 95 m²,"38,76703","-9,11217",Olivais, 
803,803,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,74657","-9,17989",São Domingos de Benfica,Rés do chão
804,804,"Apartamento T1 em Estrela, Lisboa",530.000 €,1 quarto,Área bruta 56 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
805,805,"Apartamento T0 na Rua de Dona Estefânia, Arroios, Lisboa",242.500 €,Área útil 20 m²,C.E.: A,"38,73135","-9,14097",Arroios, 
806,806,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",895.000 €,3 quartos,Área bruta 142 m²,"38,7197221","-9,1368962",Arroios,Com elevador
807,807,"Apartamento T4 na Rua Dom Jorge da Costa, Belém, Lisboa",2.600.000 €,4 quartos,Área bruta 281 m²,"38,710654","-9,207782",Belém,"De luxo, Com elevador, Com garagem"
808,808,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",289.900 €,1 quarto,Área bruta 50 m²,"38,74487","-9,17992",São Domingos de Benfica,Com elevador
809,809,"Moradia T4 em Santo António, Lisboa",2.500.000 €,4 quartos,Área bruta 244 m²,"38,7215584018","-9,1551867127",Santo António,"De luxo, Com garagem"
810,810,"Apartamento T2 em Campolide, Lisboa",740.000 €,2 quartos,Área bruta 86 m²,"38,7265511","-9,1615645",Campolide,"Com elevador, Com garagem"
811,811,"Apartamento T4 na Avenida da República, Avenidas Novas, Lisboa",1.440.000 €,4 quartos,Área bruta 249 m²,"38,74052","-9,14609",Avenidas Novas, 
812,812,"Apartamento em São Vicente, Lisboa",299.000 €,Área bruta 36 m²,C.E.: F,"38,71681","-9,12154",São Vicente, 
813,813,"Apartamento T1 na Rua do Reno, Parque das Nações, Lisboa",340.000 €,1 quarto,Área bruta 56 m²,"38,78915","-9,09865",Parque das Nações,"Com elevador, Com garagem"
814,814,"Duplex T2 em Campo Grande, Alvalade, Lisboa",735.000 €,2 quartos,Área bruta 109 m²,"38,7488151","-9,1487613",Alvalade,"Piscina, Com elevador"
815,815,"Apartamento T4 na Avenida Elias Garcia, Avenidas Novas, Lisboa",587.000 €,4 quartos,Área bruta 130 m²,"38,73956","-9,14355",Avenidas Novas,Com elevador
816,816,"Apartamento T3 em Campolide, Lisboa",1.290.000 €,3 quartos,Área bruta 132 m²,"38,7253534313","-9,1612243652",Campolide,"Com elevador, Com garagem"
817,817,"Apartamento T2+1 na Avenida Infante Santo, Estrela, Lisboa",985.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela,Com elevador
818,818,"Apartamento T2+1 em Estrela, Lisboa",915.000 €,2 quartos,Área bruta 116 m²,"38,70627","-9,16753",Estrela, 
819,819,"Apartamento T2 na Rua do Paraíso, São Vicente, Lisboa",375.000 €,2 quartos,Área bruta 50 m²,"38,71385","-9,12486",São Vicente, 
820,820,"Apartamento T1 em Estrada de Benfica, Benfica, Lisboa",279.900 €,1 quarto,Área útil 45 m²,"38,7520552","-9,2052859",Benfica, 
821,821,"Apartamento T3 na Rua dos Fanqueiros, Santa Maria Maior, Lisboa",720.000 €,3 quartos,Área bruta 134 m²,"38,71325","-9,13688",Santa Maria Maior, 
822,822,"Apartamento T4 em Belém, Lisboa",1.800.000 €,4 quartos,Área bruta 290 m²,"38,710654","-9,207782",Belém,"Vista para mar, Com elevador, Com garagem"
823,823,"Apartamento T2 na Rua da República da Bolívia, Benfica, Lisboa",379.000 €,2 quartos,Área bruta 89 m²,"38,75342","-9,19761",Benfica,Com elevador
824,824,"Apartamento T4 em Santo António, Lisboa",1.390.000 €,4 quartos,Área bruta 188 m²,"38,72479","-9,1557",Santo António,Com elevador
825,825,"Apartamento T3 na Rua do Desterro, Arroios, Lisboa",945.000 €,3 quartos,Área bruta 142 m²,"38,7197221","-9,1368962",Arroios,Com elevador
826,826,"Apartamento T2 Duplex em Campo de Ourique, Lisboa",670.000 €,2 quartos,Área bruta 88 m²,"38,716594","-9,165293",Campo de Ourique,Com elevador
827,827,"Apartamento T3 na Rua Doutor João de Barros, Benfica, Lisboa",399.900 €,3 quartos,Área bruta 92 m²,"38,75451","-9,1985",Benfica,Com elevador
828,828,"Moradia Isolada T4 em Belém, Lisboa",3.000.000 €,4 quartos,Área útil 331 m²,"38,6994440803","-9,2187738419",Belém,"De luxo, Com garagem"
829,829,"Apartamento T4 em Avenidas Novas, Lisboa",587.000 €,4 quartos,Área bruta 130 m²,"38,73992","-9,14298",Avenidas Novas,Com elevador
830,830,"Apartamento T2 em Travessa do Fala-Só, Santo António, Lisboa",895.000 €,2 quartos,Área bruta 126 m²,"38,7160226","-9,1437159",Santo António,Com elevador
831,831,"Apartamento T1 na Avenida da Liberdade, Santo António, Lisboa",1.100.000 €,1 quarto,Área bruta 87 m²,"38,720537","-9,145902",Santo António,"Com elevador, Com garagem"
832,832,"Apartamento T3+1 na Rua Quirino da Fonseca, Arroios, Lisboa",665.000 €,3 quartos,Área bruta 148 m²,"38,7353942041","-9,1347581232",Arroios, 
833,833,"Apartamento T2 em Campolide, Lisboa",385.000 €,2 quartos,Área bruta 83 m²,"38,724218","-9,1685774",Campolide, 
834,834,"Apartamento T3 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,3 quartos,Área bruta 79 m²,"38,74649","-9,17903",São Domingos de Benfica, 
835,835,"Moradia T5 Triplex em Lumiar, Lisboa",990.000 €,5 quartos,Área bruta 276 m²,"38,76144","-9,17103",Lumiar, 
836,836,"Apartamento T3+1 Duplex em Parque das Nações, Lisboa",3.000.000 €,3 quartos,Área bruta 1.196 m²,"38,7616323","-9,0980088",Parque das Nações,"De luxo, Piscina, Com elevador, Com garagem"
837,837,"Apartamento T2 Duplex na Rua da Beneficência, Avenidas Novas, Lisboa",1.400.000 €,2 quartos,Área bruta 139 m²,"38,73976","-9,15466",Avenidas Novas,"Rés do chão, Com elevador, Com garagem"
838,838,"Apartamento T1 em São Vicente, Lisboa",240.000 €,1 quarto,Área bruta 38 m²,"38,717289","-9,119668",São Vicente, 
839,839,"Apartamento T1 em Travessa da Palmeira, Misericórdia, Lisboa",550.000 €,1 quarto,Área bruta 53 m²,"38,71414","-9,15033",Misericórdia, 
840,840,"Apartamento T2 em Estrela, Lisboa",1.180.000 €,2 quartos,Área bruta 111 m²,"38,7085055057","-9,1606452803",Estrela,Com elevador
841,841,"Apartamento T0 em Alcântara, Lisboa",300.000 €,Área bruta 41 m²,C.E.: B,"38,70294","-9,18567",Alcântara,Com elevador
842,842,"Apartamento T1 em Campo de Ourique, Lisboa",375.000 €,1 quarto,Área bruta 60 m²,"38,715766","-9,172711",Campo de Ourique, 
843,843,"Apartamento T2+1 na Rua António Nobre, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 76 m²,"38,74657","-9,17989",São Domingos de Benfica, 
844,844,"Apartamento T1 em Travessa do Rosário a Santa Clara, São Vicente, Lisboa",210.000 €,1 quarto,Área bruta 35 m²,"38,7169174791","-9,1258337459",São Vicente, 
845,845,"Apartamento T0 em Alcântara, Lisboa",305.000 €,Área bruta 41 m²,C.E.: B,"38,70294","-9,18567",Alcântara,Com elevador
846,846,"Apartamento T3 na Rua Engenheiro Nobre Guedes, Benfica, Lisboa",450.000 €,3 quartos,Área bruta 124 m²,"38,74656","-9,20581",Benfica,Com elevador
847,847,"Moradia T3 na Rua de São Boaventura, Misericórdia, Lisboa",780.000 €,3 quartos,Área bruta 110 m²,"38,71456","-9,14629",Misericórdia, 
848,848,"Apartamento T3 na Avenida Almirante Reis, Areeiro, Lisboa",840.000 €,3 quartos,Área bruta 203 m²,"38,73869","-9,13386",Areeiro,Com elevador
849,849,"Apartamento T4 em Alvalade, Lisboa",935.000 €,4 quartos,Área bruta 183 m²,"38,753853","-9,1682288",Alvalade,"Com elevador, Com garagem"
850,850,"Apartamento T2 na Rua António Nobre, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 78 m²,"38,74657","-9,17989",São Domingos de Benfica, 
851,851,"Apartamento T1 em Praça Restauradores, Santa Maria Maior, Lisboa",620.000 €,1 quarto,Área bruta 55 m²,"38,71494","-9,14163",Santa Maria Maior,Com elevador
852,852,"Apartamento T3 em Misericórdia, Lisboa",1.250.000 €,3 quartos,Área bruta 219 m²,"38,7110094","-9,1495629",Misericórdia,"Rés do chão, Com elevador"
853,853,"Apartamento T3 em Belém, Lisboa",1.200.000 €,3 quartos,Área bruta 161 m²,"38,6971","-9,224246",Belém, 
854,854,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,Com elevador
855,855,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",490.000 €,1 quarto,Área bruta 56 m²,"38,70627","-9,16753",Estrela,Com elevador
856,856,"Apartamento T2 na Rua de São Julião, Santa Maria Maior, Lisboa",590.000 €,2 quartos,Área bruta 116 m²,"38,70971","-9,13532",Santa Maria Maior, 
857,857,"Apartamento T3 na Rua Joshua Benoliel, Campo de Ourique, Lisboa",985.000 €,3 quartos,Área bruta 141 m²,"38,72076","-9,16125",Campo de Ourique,"Com elevador, Com garagem"
858,858,"Apartamento T1 em Estrela, Lisboa",560.000 €,1 quarto,Área bruta 60 m²,"38,709107","-9,166792",Estrela,"Piscina, Com elevador, Com garagem"
859,859,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 60 m²,"38,71779","-9,12244",São Vicente, 
860,860,"Apartamento T4 em Misericórdia, Lisboa",1.900.000 €,4 quartos,Área bruta 219 m²,"38,7071461","-9,1463047",Misericórdia,Com elevador
861,861,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 82 m²,"38,75171","-9,2009",Benfica, 
