,id,title,price,num_rooms,total_area,latitude,longitude,region,extras
1044,1044,"Apartamento T2 na Rua Nova do Loureiro, Misericórdia, Lisboa",730.200 €,2 quartos,Área bruta 77 m²,"38,7124245","-9,146667528",Misericórdia, 
1046,1046,"Apartamento T4 em São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área útil 74 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1047,1047,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 254 m²,"38,6979942","-9,208573",Belém,"De luxo, Com garagem"
1048,1048,"Apartamento T4 na Avenida 5 de Outubro, Avenidas Novas, Lisboa",650.000 €,4 quartos,Área útil 140 m²,"38,7364","-9,14742",Avenidas Novas,Com elevador
1049,1049,"Apartamento T3 em Lumiar, Lisboa",790.000 €,3 quartos,Área útil 123 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1051,1051,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 75 m²,"38,71779","-9,12244",São Vicente, 
1052,1052,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",490.000 €,1 quarto,Área bruta 56 m²,"38,70912","-9,16602",Estrela,"Piscina, Com elevador"
1053,1053,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 46 m²,"38,71779","-9,12244",São Vicente, 
1054,1054,"Apartamento T3 na Avenida da República, Avenidas Novas, Lisboa",1.850.000 €,3 quartos,Área bruta 225 m²,"38,74368","-9,14768",Avenidas Novas,"Com elevador, Com garagem"
1055,1055,"Apartamento T4 em São Domingos de Benfica, Lisboa",365.000 €,4 quartos,Área bruta 96 m²,"38,7443599","-9,1747119",São Domingos de Benfica,Com elevador
1056,1056,"Apartamento T1 na Rua da Atalaia, Misericórdia, Lisboa",270.000 €,1 quarto,Área bruta 35 m²,"38,7119635","-9,1448633",Misericórdia, 
1057,1057,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 48 m²,"38,75171","-9,2009",Benfica, 
1058,1058,"Apartamento T1 em Campolide, Lisboa",750.000 €,1 quarto,Área útil 59 m²,"38,7371720224","-9,1687881947",Campolide,"Com elevador, Com garagem"
1059,1059,"Apartamento T3 em Calçada da Quintinha, Campolide, Lisboa",1.383.000 €,3 quartos,Área bruta 159 m²,"38,72582","-9,16885",Campolide,Com elevador
1060,1060,"Apartamento T3+3 em Arroios, Lisboa",550.000 €,3 quartos,Área útil 140 m²,"38,72312","-9,13431",Arroios, 
1061,1061,"Apartamento T1 em Parque das Nações, Lisboa",675.000 €,1 quarto,Área útil 89 m²,"38,7743683","-9,0975919",Parque das Nações, 
1063,1063,"Apartamento T2 em São Domingos de Benfica, Lisboa",498.000 €,2 quartos,Área bruta 82 m²,"38,73931","-9,16344",São Domingos de Benfica,"Rés do chão, Com elevador"
1064,1064,"Apartamento T2 em Campolide, Lisboa",770.000 €,2 quartos,Área bruta 93 m²,"38,7265511","-9,1615645",Campolide,"Com elevador, Com garagem"
1065,1065,"Apartamento T5 Triplex na Rua Joaquim Casimiro, Estrela, Lisboa",695.000 €,5 quartos,Área bruta 130 m²,"38,70519","-9,16737",Estrela,Rés do chão
1066,1066,"Apartamento T1 em Largo das Olarias, Santa Maria Maior, Lisboa",138.000 €,1 quarto,Área bruta 30 m²,"38,71667","-9,13336",Santa Maria Maior, 
1068,1068,"Apartamento T2 na Rua Nova do Loureiro, Misericórdia, Lisboa",700.500 €,2 quartos,Área bruta 77 m²,"38,7124245","-9,146667528",Misericórdia, 
1069,1069,"Apartamento T4 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área bruta 76 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1070,1070,"Apartamento T2 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",685.000 €,2 quartos,Área bruta 113 m²,"38,73221","-9,13286",Arroios, 
1071,1071,"Apartamento T1 na Rua do Vale de Santo António, São Vicente, Lisboa",299.900 €,1 quarto,Área bruta 63 m²,"38,71781","-9,12247",São Vicente,Rés do chão
1072,1072,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
1073,1073,"Apartamento T2+1 Duplex na Rua Cavaleiro de Oliveira, Arroios, Lisboa",905.000 €,2 quartos,Área bruta 158 m²,"38,73221","-9,13286",Arroios, 
1076,1076,"Apartamento T1 em Calçada da Estrela, Estrela, Lisboa",396.500 €,1 quarto,Área bruta 61 m²,"38,71262","-9,15703",Estrela, 
1077,1077,"Apartamento T4 na Avenida Casal Ribeiro, Arroios, Lisboa",850.000 €,4 quartos,Área bruta 133 m²,"38,7325588","-9,1428531",Arroios,Com elevador
1078,1078,"Apartamento T2 em Campolide, Lisboa",825.000 €,2 quartos,Área bruta 91 m²,"38,7252922","-9,1605018",Campolide,"Com elevador, Com garagem"
1079,1079,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",399.900 €,2 quartos,Área bruta 64 m²,"38,74677","-9,169",São Domingos de Benfica, 
1080,1080,"Apartamento T4 na Avenida da República, Avenidas Novas, Lisboa",3.100.000 €,4 quartos,Área bruta 346 m²,"38,74368","-9,14768",Avenidas Novas,"De luxo, Com elevador, Com garagem"
1081,1081,"Apartamento T3 na Rua Alexandre Braga, Arroios, Lisboa",535.000 €,3 quartos,Área bruta 113 m²,"38,73073","-9,13894",Arroios,"Rés do chão, Com elevador"
1082,1082,"Apartamento T4 em Lumiar, Lisboa",785.000 €,4 quartos,Área bruta 253 m²,"38,7749432165","-9,1514829731",Lumiar,"Com elevador, Com garagem"
1083,1083,"Apartamento T1+1 em Travessa das Amoreiras a Arroios, Arroios, Lisboa",340.000 €,1 quarto,Área bruta 50 m²,"38,7335621477","-9,1358890513",Arroios, 
1085,1085,"Apartamento T1 em Santa Maria Maior, Lisboa",700.000 €,1 quarto,Área bruta 68 m²,"38,7149327764","-9,1414833069",Santa Maria Maior,Com elevador
1086,1086,"Apartamento T1 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",380.000 €,1 quarto,Área bruta 54 m²,"38,73221","-9,13286",Arroios, 
1088,1088,"Apartamento T2 em Campolide, Lisboa",950.000 €,2 quartos,Área bruta 102 m²,"38,7252922","-9,1605018",Campolide,"Com elevador, Com garagem"
1089,1089,"Apartamento T1 em Misericórdia, Lisboa",175.000 €,1 quarto,Área bruta 30 m²,"38,7101117","-9,1493113",Misericórdia,Rés do chão
1090,1090,"Apartamento T2 na Avenida Infante Santo, Estrela, Lisboa",840.000 €,2 quartos,Área bruta 141 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
1091,1091,"Apartamento T11 em Santa Maria Maior, Lisboa",3.800.000 €,11 quartos,Área bruta 500 m²,"38,7147199123","-9,1323592052",Santa Maria Maior,"De luxo, Piscina"
1093,1093,"Apartamento T1 na Avenida dos Combatentes, Avenidas Novas, Lisboa",450.000 €,1 quarto,Área bruta 53 m²,"38,7372473412","-9,1591536999",Avenidas Novas,"Piscina, Com elevador"
1095,1095,"Apartamento T1 em Marvila, Lisboa",540.000 €,1 quarto,Área útil 66 m²,"38,7445110444","-9,1001713126",Marvila,"Com elevador, Com garagem"
1096,1096,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",995.000 €,3 quartos,Área bruta 148 m²,"38,70627","-9,16753",Estrela, 
1097,1097,"Apartamento T3 na Rua Cavaleiro de Oliveira, Arroios, Lisboa",840.000 €,3 quartos,Área bruta 126 m²,"38,73221","-9,13286",Arroios, 
1098,1098,"Apartamento T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",429.900 €,3 quartos,Área útil 72 m²,"38,74677","-9,169",São Domingos de Benfica, 
1099,1099,"Apartamento T7 em Avenidas Novas, Lisboa",1.200.000 €,7 quartos,Área bruta 323 m²,"38,73643625","-9,1498249164",Avenidas Novas, 
1100,1100,"Apartamento T1 na Rua Basílio Teles, São Domingos de Benfica, Lisboa",349.000 €,1 quarto,Área bruta 53 m²,"38,73931","-9,16344",São Domingos de Benfica,Com elevador
1101,1101,"Apartamento T2+2 em Santa Maria Maior, Lisboa",675.000 €,2 quartos,Área bruta 129 m²,"38,71148","-9,13506",Santa Maria Maior,Com elevador
1102,1102,"Apartamento T2 em Santa Maria Maior, Lisboa",279.000 €,2 quartos,Área útil 65 m²,"38,7151517742","-9,1341268143",Santa Maria Maior, 
1104,1104,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,71779","-9,12244",São Vicente, 
1105,1105,"Apartamento T1 em Pátio do Tijolo, Misericórdia, Lisboa",750.000 €,1 quarto,Área útil 59 m²,"38,71534","-9,14707",Misericórdia,Rés do chão
1106,1106,"Apartamento T1 em Misericórdia, Lisboa",280.000 €,1 quarto,Área bruta 47 m²,"38,710406","-9,14586",Misericórdia, 
1107,1107,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área útil 68 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1108,1108,"Apartamento T2 em São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 77 m²,"38,746399","-9,178838",São Domingos de Benfica, 
1109,1109,"Duplex T2 em Alameda dos Oceanos, Parque das Nações, Lisboa",980.000 €,2 quartos,Área bruta 119 m²,"38,75624","-9,09637",Parque das Nações,"Com elevador, Com garagem"
1110,1110,"Apartamento T2 em São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área útil 47 m²,"38,74677","-9,169",São Domingos de Benfica, 
1111,1111,"Apartamento T1 em Marvila, Lisboa",590.000 €,1 quarto,Área útil 78 m²,"38,7444949362","-9,0999007232",Marvila,"Com elevador, Com garagem"
1112,1112,"Apartamento T1 na Rua Aviador Plácido de Abreu, Campolide, Lisboa",600.000 €,1 quarto,Área bruta 80 m²,"38,72552","-9,16087",Campolide,"Piscina, Com elevador, Com garagem"
1113,1113,"Apartamento T1 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",590.000 €,1 quarto,Área bruta 58 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1114,1114,"Apartamento T2 em Alvalade, Lisboa",760.000 €,2 quartos,Área útil 123 m²,"38,7557817","-9,1495286",Alvalade,"Com elevador, Com garagem"
1115,1115,"Apartamento T1 em Estrela, Lisboa",450.000 €,1 quarto,Área bruta 80 m²,"38,7085924","-9,1603831",Estrela,Com elevador
1116,1116,"Apartamento T1 em Praça do Chile, Arroios, Lisboa",375.000 €,1 quarto,Área bruta 48 m²,"38,73341","-9,13456",Arroios,Com elevador
1117,1117,"Apartamento T4 em Parque das Nações, Lisboa",3.000.000 €,4 quartos,Área bruta 244 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Piscina, Com elevador"
1118,1118,"Apartamento T3 em Avenidas Novas, Lisboa",1.023.000 €,3 quartos,Área bruta 142 m²,"38,74049","-9,150863",Avenidas Novas,Com elevador
1119,1119,"Apartamento T1 em Estrada de Benfica, São Domingos de Benfica, Lisboa",279.900 €,1 quarto,Área bruta 58 m²,"38,74485","-9,17986",São Domingos de Benfica,"Com elevador, Com garagem"
1120,1120,"Apartamento T3 na Avenida Infante Santo, Estrela, Lisboa",950.000 €,3 quartos,Área bruta 116 m²,"38,70912","-9,16602",Estrela,"Piscina, Com elevador"
1121,1121,"Apartamento T3 na Rua Camilo Castelo Branco, Santo António, Lisboa",1.790.000 €,3 quartos,Área bruta 141 m²,"38,72491","-9,14772",Santo António,"Com elevador, Com garagem"
1122,1122,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 64 m²,"38,71779","-9,12244",São Vicente, 
1123,1123,"Apartamento T1+1 em Misericórdia, Lisboa",290.000 €,1 quarto,Área útil 69 m²,"38,7122315","-9,1505347",Misericórdia, 
1124,1124,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 84 m²,"38,75171","-9,2009",Benfica, 
1125,1125,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 77 m²,"38,71779","-9,12244",São Vicente, 
1126,1126,"Apartamento T2 em Estrela, Lisboa",530.750 €,2 quartos,Área útil 60 m²,"38,7118175","-9,1680272",Estrela, 
1127,1127,"Apartamento T1 em Avenidas Novas, Lisboa",318.000 €,1 quarto,Área bruta 51 m²,"38,739348","-9,147464",Avenidas Novas, 
1128,1128,"Apartamento T2 na Rua Sabino de Sousa, Penha de França, Lisboa",435.000 €,2 quartos,Área útil 70 m²,"38,73462","-9,12821",Penha de França, 
1129,1129,"Apartamento T2 em São Vicente, Lisboa",415.000 €,2 quartos,Área bruta 79 m²,"38,7158149","-9,129592",São Vicente, 
1130,1130,"Apartamento T1 na Rua Camilo Castelo Branco, Santo António, Lisboa",990.000 €,1 quarto,Área bruta 86 m²,"38,72491","-9,14772",Santo António,"Rés do chão, Com elevador, Com garagem"
1132,1132,"Apartamento T4 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",255.000 €,4 quartos,Área bruta 78 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1135,1135,"Apartamento T3 em Areeiro, Lisboa",412.500 €,3 quartos,Área bruta 91 m²,"38,7394948866","-9,1326627016",Areeiro, 
1136,1136,"Apartamento T2 na Avenida 5 de Outubro, Avenidas Novas, Lisboa",695.000 €,2 quartos,Área bruta 104 m²,"38,73543","-9,14759",Avenidas Novas,"Com elevador, Com garagem"
1137,1137,"Apartamento T2 em Arroios, Lisboa",660.000 €,2 quartos,Área bruta 105 m²,"38,7332","-9,139678",Arroios, 
1138,1138,"Apartamento T1 na Rua Camilo Castelo Branco, Santo António, Lisboa",1.015.000 €,1 quarto,Área bruta 85 m²,"38,72491","-9,14772",Santo António,"Rés do chão, Com elevador, Com garagem"
1140,1140,"Apartamento T2 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",260.000 €,2 quartos,Área bruta 75 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1141,1141,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70627","-9,16753",Estrela,"Com elevador, Com garagem"
1142,1142,"Apartamento T2 em São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 60 m²,"38,7195647","-9,1240101",São Vicente, 
1143,1143,"Apartamento T3 em Parque das Nações, Lisboa",2.100.000 €,3 quartos,Área bruta 162 m²,"38,7696855099","-9,0954500456",Parque das Nações,"De luxo, Com elevador"
1144,1144,"Apartamento T2 em Calçada da Quintinha, Campolide, Lisboa",676.000 €,2 quartos,Área bruta 109 m²,"38,72582","-9,16885",Campolide,Com elevador
1145,1145,"Apartamento T1 em São Vicente, Lisboa",299.900 €,1 quarto,Área bruta 39 m²,"38,71779","-9,12244",São Vicente, 
1146,1146,"Apartamento T2 na Rua Tomás de Anunciação, Campo de Ourique, Lisboa",429.900 €,2 quartos,Área bruta 70 m²,"38,71561","-9,16516",Campo de Ourique, 
1147,1147,"Apartamento T3 em Travessa do Forno do Maldonado, Arroios, Lisboa",278.000 €,3 quartos,Área bruta 62 m²,"38,72143","-9,13385",Arroios, 
1148,1148,"Apartamento T2 na Rua do Conde de Redondo, Arroios, Lisboa",855.545 €,2 quartos,Área bruta 91 m²,"38,72332","-9,132392",Arroios,Com elevador
1149,1149,"Apartamento T2 na Rua David de Sousa, Areeiro, Lisboa",740.000 €,2 quartos,Área bruta 125 m²,"38,74383","-9,14203",Areeiro,"Com elevador, Com garagem"
1150,1150,"Apartamento T2 em Calçada da Quintinha, Campolide, Lisboa",650.000 €,2 quartos,Área bruta 109 m²,"38,72582","-9,16885",Campolide,Com elevador
1151,1151,"Apartamento T2 em Santa Maria Maior, Lisboa",335.000 €,2 quartos,Área útil 63 m²,"38,7122245","-9,1366441",Santa Maria Maior, 
1152,1152,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",429.900 €,2 quartos,Área bruta 60 m²,"38,7469","-9,16871",São Domingos de Benfica, 
1153,1153,"Moradia T9 em Ajuda, Lisboa",595.500 €,9 quartos,Área útil 55 m²,"38,711437","-9,192095",Ajuda, 
1154,1154,"Apartamento T2 em Estrada de Benfica, São Domingos de Benfica, Lisboa",300.000 €,2 quartos,Área útil 70 m²,"38,7471021","-9,1858628",São Domingos de Benfica, 
1155,1155,"Apartamento T1 em Campo de Ourique, Lisboa",589.000 €,1 quarto,Área bruta 98 m²,"38,7154897","-9,1679303",Campo de Ourique,Com garagem
1156,1156,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.400.000 €,3 quartos,Área bruta 156 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1158,1158,"Apartamento T3 em Santa Maria Maior, Lisboa",525.000 €,3 quartos,Área útil 110 m²,"38,7121014","-9,1345094",Santa Maria Maior, 
1159,1159,"Apartamento T2 na Rua da Conceição, Santa Maria Maior, Lisboa",890.000 €,2 quartos,Área bruta 104 m²,"38,70941","-9,13771",Santa Maria Maior,Com elevador
1160,1160,"Apartamento T3 na Rua Capitão Afonso Pala, Estrela, Lisboa",918.000 €,3 quartos,Área bruta 129 m²,"38,70971","-9,17162",Estrela,"Com elevador, Com garagem"
1161,1161,"Apartamento T2 em Estrela, Lisboa",990.000 €,2 quartos,Área bruta 132 m²,"38,7075205","-9,1555982",Estrela,"Rés do chão, Com elevador"
1162,1162,"Apartamento T3+2 na Rua Cidade de Liverpool, Arroios, Lisboa",455.000 €,3 quartos,Área bruta 104 m²,"38,7274426809","-9,1326025128",Arroios, 
1163,1163,"Apartamento T1 em Alvalade, Lisboa",550.000 €,1 quarto,Área útil 62 m²,"38,7555542","-9,1500818",Alvalade,"Com elevador, Com garagem"
1164,1164,"Apartamento T3 em Lumiar, Lisboa",785.000 €,3 quartos,Área útil 115 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1165,1165,"Moradia T5 Triplex em Campolide, Lisboa",3.480.000 €,5 quartos,Área bruta 295 m²,"38,7258899","-9,1636308",Campolide,De luxo
1166,1166,"Apartamento T2 em Estrela, Lisboa",905.000 €,2 quartos,Área útil 131 m²,"38,7056727","-9,1691901",Estrela,"Rés do chão, Com elevador, Com garagem"
1167,1167,"Duplex T3 na Rua Rodrigo da Fonseca, Santo António, Lisboa",2.950.000 €,3 quartos,Área bruta 270 m²,"38,7222","-9,15278",Santo António,"De luxo, Com elevador, Com garagem"
1168,1168,"Apartamento T1 em Benfica, Lisboa",269.900 €,1 quarto,Área bruta 34 m²,"38,75171","-9,2009",Benfica, 
1169,1169,"Apartamento T2 na Rua Gilberto Rola, Alcântara, Lisboa",590.000 €,2 quartos,Área bruta 98 m²,"38,70466","-9,182513",Alcântara,Rés do chão
1170,1170,"Apartamento T2 em Misericórdia, Lisboa",348.000 €,2 quartos,Área bruta 60 m²,"38,709046","-9,149531",Misericórdia, 
1171,1171,"Apartamento T3 na Rua da Junqueira, Belém, Lisboa",2.500.000 €,3 quartos,Área bruta 254 m²,"38,6974656","-9,1959751",Belém,"De luxo, Com garagem"
1173,1173,"Apartamento T3 na Rua das Beatas, São Vicente, Lisboa",1.100.000 €,3 quartos,Área bruta 140 m²,"38,71902","-9,12879",São Vicente,"Piscina, Rés do chão"
1175,1175,"Moradia T4 em Alvalade, Lisboa",760.000 €,4 quartos,Área bruta 211 m²,"38,746367","-9,147699",Alvalade, 
1176,1176,"Apartamento T3 em Lumiar, Lisboa",835.000 €,3 quartos,Área útil 123 m²,"38,7699381","-9,1712192",Lumiar,"Com elevador, Com garagem"
1177,1177,"Apartamento T1 em Praça do Chile, Arroios, Lisboa",360.000 €,1 quarto,Área bruta 48 m²,"38,73341","-9,13456",Arroios,Com elevador
1178,1178,"Apartamento T2 Triplex em São Vicente, Lisboa",399.900 €,2 quartos,Área útil 61 m²,"38,7178012","-9,1224841",São Vicente, 
1179,1179,"Apartamento T3 na Rua Francisco Pereira de Sousa, São Domingos de Benfica, Lisboa",235.000 €,3 quartos,Área bruta 69 m²,"38,74445","-9,17845",São Domingos de Benfica, 
1180,1180,"Apartamento T2 na Rua Vitor Bastos, Campolide, Lisboa",470.000 €,2 quartos,Área bruta 85 m²,"38,7297483","-9,1633713",Campolide, 
1181,1181,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",269.900 €,1 quarto,Área bruta 81 m²,"38,75396","-9,20066",Benfica, 
1182,1182,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,2 quartos,Área bruta 72 m²,"38,74677","-9,169",São Domingos de Benfica, 
1183,1183,"Apartamento T2 em São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área útil 67 m²,"38,74657","-9,17989",São Domingos de Benfica, 
1184,1184,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 61 m²,"38,71779","-9,12244",São Vicente, 
1185,1185,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 61 m²,"38,71779","-9,12244",São Vicente, 
1186,1186,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.250.000 €,2 quartos,Área bruta 134 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1188,1188,"Apartamento T1 em Alvalade, Lisboa",520.000 €,1 quarto,Área útil 81 m²,"38,7557817","-9,1495286",Alvalade,"Com elevador, Com garagem"
1189,1189,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área útil 49 m²,"38,70627","-9,16753",Estrela, 
1190,1190,"Apartamento T2 na Rua Angelina Vidal, Penha de França, Lisboa",299.900 €,2 quartos,Área útil 65 m²,"38,72301","-9,13139",Penha de França, 
1191,1191,"Apartamento T3 em Parque das Nações, Lisboa",1.900.000 €,3 quartos,Área bruta 129 m²,"38,7696855099","-9,0954500456",Parque das Nações,"Piscina, Com elevador"
1193,1193,"Duplex T3 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",419.900 €,3 quartos,Área bruta 80 m²,"38,74677","-9,169",São Domingos de Benfica, 
1194,1194,"Apartamento T2 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.270.000 €,2 quartos,Área bruta 134 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1195,1195,"Apartamento T1 em Arroios, Lisboa",339.500 €,1 quarto,Área bruta 54 m²,"38,7286519","-9,1368743",Arroios,Com elevador
1196,1196,"Apartamento T2 em Estrela, Lisboa",680.000 €,2 quartos,Área bruta 95 m²,"38,7085924","-9,1603831",Estrela,Com elevador
1197,1197,"Apartamento T1 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",530.000 €,1 quarto,Área bruta 58 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1198,1198,"Apartamento T1+1 na Avenida Gomes Pereira, Benfica, Lisboa",329.900 €,1 quarto,Área bruta 65 m²,"38,74657","-9,19804",Benfica,"Com elevador, Com garagem"
1199,1199,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 47 m²,"38,7178006","-9,1225126",São Vicente, 
1200,1200,"Apartamento T3 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",1.650.000 €,3 quartos,Área bruta 170 m²,"38,74006","-9,14737",Avenidas Novas,Com elevador
1201,1201,"Apartamento T2 na Rua do Cruzeiro, Alcântara, Lisboa",389.000 €,2 quartos,Área bruta 91 m²,"38,70608","-9,18831",Alcântara,Último andar
1202,1202,"Apartamento T3 em Praça Doutor Fernando Amado, Marvila, Lisboa",217.500 €,3 quartos,Área bruta 80 m²,"38,74761","-9,11301",Marvila,Com elevador
1203,1203,"Apartamento T1+1 em Estrela, Lisboa",149.500 €,1 quarto,Área bruta 44 m²,"38,7123131","-9,161713",Estrela, 
1204,1204,"Apartamento T3 em Praça Doutor Fernando Amado, Marvila, Lisboa",217.500 €,3 quartos,Área bruta 83 m²,"38,74761","-9,11301",Marvila,Com elevador
1205,1205,"Apartamento T1 na Avenida Barbosa Du Bocage, Avenidas Novas, Lisboa",550.000 €,1 quarto,Área bruta 74 m²,"38,74006","-9,14737",Avenidas Novas,"Rés do chão, Com elevador"
1206,1206,"Apartamento T2 em Praça Afonso do Paço, Campo de Ourique, Lisboa",620.000 €,2 quartos,Área bruta 122 m²,"38,72062","-9,16672",Campo de Ourique,"Com elevador, Com garagem"
1207,1207,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 77 m²,"38,71779","-9,12244",São Vicente, 
1208,1208,"Apartamento T2 na Rua do Guarda-Mor, Estrela, Lisboa",900.000 €,2 quartos,Área bruta 130 m²,"38,70753","-9,15712",Estrela, 
1209,1209,"Moradia T4 Duplex em Campolide, Lisboa",2.490.000 €,4 quartos,Área bruta 214 m²,"38,7258899","-9,1636308",Campolide,De luxo
1210,1210,"Duplex T1 em Campo Grande, Alvalade, Lisboa",1.540.000 €,1 quarto,Área bruta 70 m²,"38,7488151","-9,1487613",Alvalade,"Piscina, Com elevador"
1212,1212,"Apartamento T1 na Rua dos Arneiros, Benfica, Lisboa",279.900 €,1 quarto,Área bruta 68 m²,"38,75171","-9,2009",Benfica, 
1213,1213,"Apartamento T1 na Avenida Infante Santo, Estrela, Lisboa",399.000 €,1 quarto,Área bruta 49 m²,"38,70912","-9,16602",Estrela,"Piscina, Vista para mar, Com elevador"
1214,1214,"Apartamento T2 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,2 quartos,Área bruta 44 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
1215,1215,"Apartamento T3 na Rua Professor Mário Chicó, Lumiar, Lisboa",390.000 €,3 quartos,Área bruta 95 m²,"38,76221","-9,16891",Lumiar, 
1216,1216,"Apartamento T2 na Rua do Cotovelo, Campolide, Lisboa",245.000 €,2 quartos,Área bruta 87 m²,"38,73016","-9,17215",Campolide, 
1217,1217,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 65 m²,"38,71944","-9,12414",São Vicente, 
1218,1218,"Apartamento T1 na Rua de São Lázaro, Arroios, Lisboa",190.000 €,1 quarto,Área bruta 33 m²,"38,7195025","-9,1378324",Arroios, 
1220,1220,"Apartamento T1 na Rua Aviador Plácido de Abreu, Campolide, Lisboa",600.000 €,1 quarto,Área bruta 80 m²,"38,72552","-9,16087",Campolide,"Piscina, Com elevador, Com garagem"
1221,1221,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área útil 60 m²,"38,71779","-9,12244",São Vicente, 
1222,1222,"Apartamento T2 na Rua do Vale de Santo António, São Vicente, Lisboa",399.900 €,2 quartos,Área bruta 76 m²,"38,71779","-9,12244",São Vicente, 
1223,1223,"Apartamento T3 na Rua Rodrigo da Fonseca, Santo António, Lisboa",2.150.000 €,3 quartos,Área bruta 182 m²,"38,7222","-9,15278",Santo António,"De luxo, Com elevador, Com garagem"
1225,1225,"Apartamento T2 Triplex em São Vicente, Lisboa",399.900 €,2 quartos,Área útil 61 m²,"38,7178245","-9,1225052",São Vicente, 
1226,1226,"Apartamento T1 na Rua das Laranjeiras, São Domingos de Benfica, Lisboa",349.900 €,1 quarto,Área bruta 63 m²,"38,74677","-9,169",São Domingos de Benfica,Rés do chão
